DateTime,HomePrice,RegionName,MonthlyChange,LastValue,Rank,Year
2011/3/31,377772,Pauma Valley,-1.2742782,382648,15,2011.2499997 
2011/3/31,213576,Pine Valley,-0.746345,215182,39,2011.2499997 
2011/3/31,235579,Potrero,-1.414056,238958,36,2011.2499997 
2011/3/31,501362,Poway,-0.9342212,506090,7,2011.2499997 
2011/3/31,335397,Ramona,-1.0721702,339032,19,2011.2499997 
2011/3/31,1872632,Rancho Santa Fe,-0.7296453,1886396,1,2011.2499997 
2011/3/31,407214,San Diego,-0.9900653,411286,13,2011.2499997 
2011/3/31,365684,San Marcos,-0.8975707,368996,17,2011.2499997 
2011/3/31,298476,Santa Ysabel,-1.2139907,302144,28,2011.2499997 
2011/3/31,319531,Santee,-0.8760528,322355,26,2011.2499997 
2011/3/31,628174,Solana Beach,-0.2098508,629495,5,2011.2499997 
2011/3/31,286883,Spring Valley,-0.8076924,289219,31,2011.2499997 
2011/3/31,399286,Valley Center,-0.9709797,403201,14,2011.2499997 
2011/3/31,329696,Vista,-0.9255475,332776,22,2011.2499997 
2011/3/31,241591,Warner Springs,-1.3853909,244985,35,2011.2499997 
2011/4/30,427715,Alpine,-0.5374094,430026,10,2011.3333330 
2011/4/30,415775,Bonita,-0.1143541,416251,12,2011.3333330 
2011/4/30,417804,Bonsall,-0.1395834,418388,11,2011.3333330 
2011/4/30,185354,Borrego Springs,-2.8064141,190706,41,2011.3333330 
2011/4/30,225269,Boulevard,-1.0298182,227613,38,2011.3333330 
2011/4/30,195806,Campo,-0.9565143,197697,40,2011.3333330 
2011/4/30,567395,Carlsbad,-0.3489749,569382,6,2011.3333330 
2011/4/30,325331,Chula Vista,-0.1926623,325959,24,2011.3333330 
2011/4/30,674586,Coronado,-0.1966224,675915,4,2011.3333330 
2011/4/30,775850,Del Mar,0.3261229,773328,2,2011.3333330 
2011/4/30,309210,Descanso,-0.8589594,311889,27,2011.3333330 
2011/4/30,293459,Dulzura,-0.7541708,295689,29,2011.3333330 
2011/4/30,327680,El Cajon,-0.6443201,329805,23,2011.3333330 
2011/4/30,708425,Encinitas,-0.3480101,710899,3,2011.3333330 
2011/4/30,328880,Escondido,-0.6359805,330985,20,2011.3333330 
2011/4/30,376638,Fallbrook,-0.0453811,376809,15,2011.3333330 
2011/4/30,290516,Imperial Beach,0.3804226,289415,30,2011.3333330 
2011/4/30,450613,Jamul,-0.4996953,452876,9,2011.3333330 
2011/4/30,260488,Julian,-0.7521089,262462,33,2011.3333330 
2011/4/30,357376,La Mesa,-0.6372544,359668,18,2011.3333330 
2011/4/30,318298,Lakeside,-0.8513197,321031,25,2011.3333330 
2011/4/30,274928,Lemon Grove,-0.1318605,275291,32,2011.3333330 
2011/4/30,228431,National City,0.0968406,228210,37,2011.3333330 
2011/4/30,327919,Oceanside,-0.4263292,329323,22,2011.3333330 
2011/4/30,451412,Pala,-0.3514318,453004,8,2011.3333330 
2011/4/30,250858,Palomar Mountain,-1.6863862,255161,34,2011.3333330 
2011/4/30,373750,Pauma Valley,-1.0646633,377772,16,2011.3333330 
2011/4/30,212017,Pine Valley,-0.7299509,213576,39,2011.3333330 
2011/4/30,236004,Potrero,0.1804066,235579,36,2011.3333330 
2011/4/30,498114,Poway,-0.6478353,501362,7,2011.3333330 
2011/4/30,333217,Ramona,-0.649976,335397,19,2011.3333330 
2011/4/30,1867791,Rancho Santa Fe,-0.2585132,1872632,1,2011.3333330 
2011/4/30,404917,San Diego,-0.5640769,407214,13,2011.3333330 
2011/4/30,363958,San Marcos,-0.4719922,365684,17,2011.3333330 
2011/4/30,296886,Santa Ysabel,-0.5327061,298476,28,2011.3333330 
2011/4/30,317947,Santee,-0.4957265,319531,26,2011.3333330 
2011/4/30,627296,Solana Beach,-0.1397702,628174,5,2011.3333330 
2011/4/30,285819,Spring Valley,-0.3708829,286883,31,2011.3333330 
2011/4/30,396190,Valley Center,-0.7753841,399286,14,2011.3333330 
2011/4/30,328078,Vista,-0.4907551,329696,21,2011.3333330 
2011/4/30,238746,Warner Springs,-1.1776101,241591,35,2011.3333330 
2011/5/31,425261,Alpine,-0.5737465,427715,10,2011.4166663 
2011/5/31,415627,Bonita,-0.0355962,415775,12,2011.4166663 
2011/5/31,417251,Bonsall,-0.1323587,417804,11,2011.4166663 
2011/5/31,182704,Borrego Springs,-1.4296967,185354,41,2011.4166663 
2011/5/31,222084,Boulevard,-1.4138652,225269,38,2011.4166663 
2011/5/31,194782,Campo,-0.5229666,195806,40,2011.4166663 
2011/5/31,565692,Carlsbad,-0.3001436,567395,6,2011.4166663 
2011/5/31,324735,Chula Vista,-0.183198,325331,24,2011.4166663 
2011/5/31,675623,Coronado,0.1537239,674586,4,2011.4166663 
2011/5/31,778295,Del Mar,0.3151382,775850,2,2011.4166663 
2011/5/31,305429,Descanso,-1.2227936,309210,27,2011.4166663 
2011/5/31,290931,Dulzura,-0.8614491,293459,30,2011.4166663 
2011/5/31,325867,El Cajon,-0.5532837,327680,23,2011.4166663 
2011/5/31,705672,Encinitas,-0.3886085,708425,3,2011.4166663 
2011/5/31,327443,Escondido,-0.4369375,328880,20,2011.4166663 
2011/5/31,374954,Fallbrook,-0.4471137,376638,15,2011.4166663 
2011/5/31,292068,Imperial Beach,0.5342219,290516,29,2011.4166663 
2011/5/31,448196,Jamul,-0.5363804,450613,9,2011.4166663 
2011/5/31,259639,Julian,-0.3259267,260488,33,2011.4166663 
2011/5/31,355577,La Mesa,-0.5033914,357376,18,2011.4166663 
2011/5/31,315733,Lakeside,-0.8058486,318298,26,2011.4166663 
2011/5/31,273575,Lemon Grove,-0.4921288,274928,32,2011.4166663 
2011/5/31,228153,National City,-0.1216998,228431,37,2011.4166663 
2011/5/31,326652,Oceanside,-0.3863759,327919,22,2011.4166663 
2011/5/31,450588,Pala,-0.1825383,451412,8,2011.4166663 
2011/5/31,249369,Palomar Mountain,-0.5935629,250858,34,2011.4166663 
2011/5/31,369002,Pauma Valley,-1.2703679,373750,16,2011.4166663 
2011/5/31,210414,Pine Valley,-0.7560714,212017,39,2011.4166663 
2011/5/31,238553,Potrero,1.0800664,236004,35,2011.4166663 
2011/5/31,494789,Poway,-0.6675179,498114,7,2011.4166663 
2011/5/31,332371,Ramona,-0.2538886,333217,19,2011.4166663 
2011/5/31,1862953,Rancho Santa Fe,-0.2590226,1867791,1,2011.4166663 
2011/5/31,402675,San Diego,-0.5536937,404917,13,2011.4166663 
2011/5/31,362463,San Marcos,-0.4107617,363958,17,2011.4166663 
2011/5/31,296817,Santa Ysabel,-0.0232412,296886,28,2011.4166663 
2011/5/31,315783,Santee,-0.6806166,317947,25,2011.4166663 
2011/5/31,627771,Solana Beach,0.0757218,627296,5,2011.4166663 
2011/5/31,284140,Spring Valley,-0.5874347,285819,31,2011.4166663 
2011/5/31,393294,Valley Center,-0.7309624,396190,14,2011.4166663 
2011/5/31,327096,Vista,-0.2993191,328078,21,2011.4166663 
2011/5/31,237388,Warner Springs,-0.5688053,238746,36,2011.4166663 
2011/6/30,425534,Alpine,0.0641959,425261,10,2011.4999996 
2011/6/30,415226,Bonita,-0.0964807,415627,11,2011.4999996 
2011/6/30,415140,Bonsall,-0.5059305,417251,12,2011.4999996 
2011/6/30,182295,Borrego Springs,-0.2238594,182704,41,2011.4999996 
2011/6/30,222550,Boulevard,0.2098305,222084,38,2011.4999996 
2011/6/30,192918,Campo,-0.9569673,194782,40,2011.4999996 
2011/6/30,564960,Carlsbad,-0.129399,565692,6,2011.4999996 
2011/6/30,323517,Chula Vista,-0.3750751,324735,24,2011.4999996 
2011/6/30,677960,Coronado,0.345903,675623,4,2011.4999996 
2011/6/30,782589,Del Mar,0.5517188,778295,2,2011.4999996 
2011/6/30,303021,Descanso,-0.7883993,305429,27,2011.4999996 
2011/6/30,286888,Dulzura,-1.3896766,290931,30,2011.4999996 
2011/6/30,325098,El Cajon,-0.2359858,325867,23,2011.4999996 
2011/6/30,703519,Encinitas,-0.3050993,705672,3,2011.4999996 
2011/6/30,326580,Escondido,-0.2635573,327443,21,2011.4999996 
2011/6/30,373257,Fallbrook,-0.4525889,374954,15,2011.4999996 
2011/6/30,291027,Imperial Beach,-0.3564238,292068,29,2011.4999996 
2011/6/30,446596,Jamul,-0.3569867,448196,9,2011.4999996 
2011/6/30,257431,Julian,-0.8504115,259639,33,2011.4999996 
2011/6/30,354897,La Mesa,-0.1912385,355577,18,2011.4999996 
2011/6/30,314533,Lakeside,-0.380068,315733,25,2011.4999996 
2011/6/30,271735,Lemon Grove,-0.6725761,273575,32,2011.4999996 
2011/6/30,227530,National City,-0.2730624,228153,37,2011.4999996 
2011/6/30,325726,Oceanside,-0.2834821,326652,22,2011.4999996 
2011/6/30,447957,Pala,-0.5839037,450588,8,2011.4999996 
2011/6/30,249582,Palomar Mountain,0.0854156,249369,34,2011.4999996 
2011/6/30,365770,Pauma Valley,-0.875876,369002,16,2011.4999996 
2011/6/30,210582,Pine Valley,0.0798426,210414,39,2011.4999996 
2011/6/30,237870,Potrero,-0.2863095,238553,35,2011.4999996 
2011/6/30,493213,Poway,-0.3185196,494789,7,2011.4999996 
2011/6/30,330863,Ramona,-0.4537099,332371,19,2011.4999996 
2011/6/30,1859933,Rancho Santa Fe,-0.1621082,1862953,1,2011.4999996 
2011/6/30,401314,San Diego,-0.3379897,402675,13,2011.4999996 
2011/6/30,361793,San Marcos,-0.1848465,362463,17,2011.4999996 
2011/6/30,295285,Santa Ysabel,-0.5161429,296817,28,2011.4999996 
2011/6/30,314428,Santee,-0.4290921,315783,26,2011.4999996 
2011/6/30,627565,Solana Beach,-0.0328145,627771,5,2011.4999996 
2011/6/30,283185,Spring Valley,-0.3361019,284140,31,2011.4999996 
2011/6/30,390581,Valley Center,-0.6898147,393294,14,2011.4999996 
2011/6/30,326637,Vista,-0.1403258,327096,20,2011.4999996 
2011/6/30,236596,Warner Springs,-0.333631,237388,36,2011.4999996 
2011/7/31,424419,Alpine,-0.2620237,425534,10,2011.5833329 
2011/7/31,414096,Bonita,-0.272141,415226,11,2011.5833329 
2011/7/31,413198,Bonsall,-0.467794,415140,12,2011.5833329 
2011/7/31,182452,Borrego Springs,0.0861241,182295,41,2011.5833329 
2011/7/31,224088,Boulevard,0.6910807,222550,38,2011.5833329 
2011/7/31,192595,Campo,-0.1674286,192918,40,2011.5833329 
2011/7/31,562827,Carlsbad,-0.3775489,564960,6,2011.5833329 
2011/7/31,321556,Chula Vista,-0.6061505,323517,24,2011.5833329 
2011/7/31,676863,Coronado,-0.161809,677960,4,2011.5833329 
2011/7/31,787045,Del Mar,0.5693921,782589,2,2011.5833329 
2011/7/31,300194,Descanso,-0.9329386,303021,27,2011.5833329 
2011/7/31,282905,Dulzura,-1.3883467,286888,30,2011.5833329 
2011/7/31,323697,El Cajon,-0.430947,325098,23,2011.5833329 
2011/7/31,700023,Encinitas,-0.4969304,703519,3,2011.5833329 
2011/7/31,325272,Escondido,-0.4005144,326580,21,2011.5833329 
2011/7/31,370881,Fallbrook,-0.6365587,373257,15,2011.5833329 
2011/7/31,289661,Imperial Beach,-0.4693723,291027,29,2011.5833329 
2011/7/31,443565,Jamul,-0.6786895,446596,8,2011.5833329 
2011/7/31,255306,Julian,-0.8254639,257431,33,2011.5833329 
2011/7/31,353718,La Mesa,-0.3322091,354897,18,2011.5833329 
2011/7/31,313005,Lakeside,-0.4857996,314533,25,2011.5833329 
2011/7/31,269594,Lemon Grove,-0.7879,271735,32,2011.5833329 
2011/7/31,226140,National City,-0.6109085,227530,37,2011.5833329 
2011/7/31,324212,Oceanside,-0.4648078,325726,22,2011.5833329 
2011/7/31,441864,Pala,-1.3601752,447957,9,2011.5833329 
2011/7/31,249181,Palomar Mountain,-0.1606686,249582,34,2011.5833329 
2011/7/31,361850,Pauma Valley,-1.0717117,365770,16,2011.5833329 
2011/7/31,209398,Pine Valley,-0.5622513,210582,39,2011.5833329 
2011/7/31,233901,Potrero,-1.6685585,237870,36,2011.5833329 
2011/7/31,491494,Poway,-0.348531,493213,7,2011.5833329 
2011/7/31,328710,Ramona,-0.6507225,330863,19,2011.5833329 
2011/7/31,1854663,Rancho Santa Fe,-0.2833435,1859933,1,2011.5833329 
2011/7/31,399283,San Diego,-0.5060875,401314,13,2011.5833329 
2011/7/31,360230,San Marcos,-0.432015,361793,17,2011.5833329 
2011/7/31,293245,Santa Ysabel,-0.690858,295285,28,2011.5833329 
2011/7/31,312909,Santee,-0.4830995,314428,26,2011.5833329 
2011/7/31,626625,Solana Beach,-0.1497853,627565,5,2011.5833329 
2011/7/31,281863,Spring Valley,-0.4668326,283185,31,2011.5833329 
2011/7/31,388049,Valley Center,-0.648265,390581,14,2011.5833329 
2011/7/31,325295,Vista,-0.4108536,326637,20,2011.5833329 
2011/7/31,234056,Warner Springs,-1.07356,236596,35,2011.5833329 
2011/8/31,421947,Alpine,-0.5824433,424419,10,2011.6666662 
2011/8/31,411987,Bonita,-0.5093022,414096,11,2011.6666662 
2011/8/31,408546,Bonsall,-1.1258525,413198,12,2011.6666662 
2011/8/31,182325,Borrego Springs,-0.0696073,182452,41,2011.6666662 
2011/8/31,224858,Boulevard,0.343615,224088,37,2011.6666662 
2011/8/31,192925,Campo,0.171344,192595,40,2011.6666662 
2011/8/31,558950,Carlsbad,-0.688844,562827,6,2011.6666662 
2011/8/31,318695,Chula Vista,-0.8897362,321556,24,2011.6666662 
2011/8/31,675277,Coronado,-0.2343163,676863,4,2011.6666662 
2011/8/31,793129,Del Mar,0.7730181,787045,2,2011.6666662 
2011/8/31,295865,Descanso,-1.4420675,300194,27,2011.6666662 
2011/8/31,279580,Dulzura,-1.1753062,282905,31,2011.6666662 
2011/8/31,321204,El Cajon,-0.7701647,323697,23,2011.6666662 
2011/8/31,694819,Encinitas,-0.7434041,700023,3,2011.6666662 
2011/8/31,322122,Escondido,-0.9684203,325272,20,2011.6666662 
2011/8/31,367336,Fallbrook,-0.9558322,370881,15,2011.6666662 
2011/8/31,285492,Imperial Beach,-1.4392687,289661,29,2011.6666662 
2011/8/31,439261,Jamul,-0.97032,443565,8,2011.6666662 
2011/8/31,253068,Julian,-0.8765951,255306,33,2011.6666662 
2011/8/31,351037,La Mesa,-0.7579484,353718,18,2011.6666662 
2011/8/31,311248,Lakeside,-0.5613329,313005,25,2011.6666662 
2011/8/31,266517,Lemon Grove,-1.1413459,269594,32,2011.6666662 
2011/8/31,223906,National City,-0.9878836,226140,38,2011.6666662 
2011/8/31,321567,Oceanside,-0.8158242,324212,22,2011.6666662 
2011/8/31,437200,Pala,-1.0555284,441864,9,2011.6666662 
2011/8/31,246892,Palomar Mountain,-0.9186094,249181,34,2011.6666662 
2011/8/31,357197,Pauma Valley,-1.2858919,361850,17,2011.6666662 
2011/8/31,212020,Pine Valley,1.252161,209398,39,2011.6666662 
2011/8/31,229332,Potrero,-1.9533905,233901,35,2011.6666662 
2011/8/31,488387,Poway,-0.6321542,491494,7,2011.6666662 
2011/8/31,324528,Ramona,-1.2722461,328710,19,2011.6666662 
2011/8/31,1837808,Rancho Santa Fe,-0.9087904,1854663,1,2011.6666662 
2011/8/31,396078,San Diego,-0.8026888,399283,13,2011.6666662 
2011/8/31,357241,San Marcos,-0.8297477,360230,16,2011.6666662 
2011/8/31,288454,Santa Ysabel,-1.6337874,293245,28,2011.6666662 
2011/8/31,310566,Santee,-0.74878,312909,26,2011.6666662 
2011/8/31,620485,Solana Beach,-0.9798524,626625,5,2011.6666662 
2011/8/31,279904,Spring Valley,-0.6950185,281863,30,2011.6666662 
2011/8/31,385411,Valley Center,-0.6798111,388049,14,2011.6666662 
2011/8/31,321756,Vista,-1.0879356,325295,21,2011.6666662 
2011/8/31,229208,Warner Springs,-2.0712992,234056,36,2011.6666662 
2011/9/30,418744,Alpine,-0.7591001,421947,10,2011.7499995 
2011/9/30,412567,Bonita,0.1407811,411987,11,2011.7499995 
2011/9/30,405613,Bonsall,-0.7179118,408546,12,2011.7499995 
2011/9/30,181955,Borrego Springs,-0.2029343,182325,41,2011.7499995 
2011/9/30,223208,Boulevard,-0.7337964,224858,37,2011.7499995 
2011/9/30,194455,Campo,0.7930543,192925,40,2011.7499995 
2011/9/30,556026,Carlsbad,-0.5231237,558950,6,2011.7499995 
2011/9/30,317413,Chula Vista,-0.4022655,318695,24,2011.7499995 
2011/9/30,676204,Coronado,0.137277,675277,4,2011.7499995 
2011/9/30,798274,Del Mar,0.6486965,793129,2,2011.7499995 
2011/9/30,293505,Descanso,-0.7976611,295865,27,2011.7499995 
2011/9/30,279478,Dulzura,-0.0364833,279580,30,2011.7499995 
2011/9/30,319323,El Cajon,-0.5856091,321204,22,2011.7499995 
2011/9/30,692950,Encinitas,-0.2689909,694819,3,2011.7499995 
2011/9/30,319796,Escondido,-0.7220867,322122,20,2011.7499995 
2011/9/30,363489,Fallbrook,-1.0472701,367336,15,2011.7499995 
2011/9/30,284698,Imperial Beach,-0.2781164,285492,29,2011.7499995 
2011/9/30,435722,Jamul,-0.8056713,439261,8,2011.7499995 
2011/9/30,252292,Julian,-0.306637,253068,33,2011.7499995 
2011/9/30,349794,La Mesa,-0.3540937,351037,18,2011.7499995 
2011/9/30,310435,Lakeside,-0.2612065,311248,25,2011.7499995 
2011/9/30,264457,Lemon Grove,-0.7729338,266517,32,2011.7499995 
2011/9/30,222210,National City,-0.7574607,223906,38,2011.7499995 
2011/9/30,319606,Oceanside,-0.6098263,321567,21,2011.7499995 
2011/9/30,435019,Pala,-0.4988564,437200,9,2011.7499995 
2011/9/30,245358,Palomar Mountain,-0.6213243,246892,34,2011.7499995 
2011/9/30,354518,Pauma Valley,-0.7500063,357197,16,2011.7499995 
2011/9/30,212620,Pine Valley,0.2829922,212020,39,2011.7499995 
2011/9/30,226524,Potrero,-1.2244257,229332,35,2011.7499995 
2011/9/30,486514,Poway,-0.3835073,488387,7,2011.7499995 
2011/9/30,321399,Ramona,-0.9641695,324528,19,2011.7499995 
2011/9/30,1825515,Rancho Santa Fe,-0.6688947,1837808,1,2011.7499995 
2011/9/30,393530,San Diego,-0.6433076,396078,13,2011.7499995 
2011/9/30,354254,San Marcos,-0.8361302,357241,17,2011.7499995 
2011/9/30,286203,Santa Ysabel,-0.7803671,288454,28,2011.7499995 
2011/9/30,309160,Santee,-0.4527218,310566,26,2011.7499995 
2011/9/30,617277,Solana Beach,-0.5170149,620485,5,2011.7499995 
2011/9/30,278773,Spring Valley,-0.4040671,279904,31,2011.7499995 
2011/9/30,383814,Valley Center,-0.4143628,385411,14,2011.7499995 
2011/9/30,318572,Vista,-0.9895697,321756,23,2011.7499995 
2011/9/30,225460,Warner Springs,-1.635196,229208,36,2011.7499995 
2011/10/31,417603,Alpine,-0.2724815,418744,10,2011.8333328 
2011/10/31,413118,Bonita,0.1335541,412567,11,2011.8333328 
2011/10/31,403082,Bonsall,-0.6239938,405613,12,2011.8333328 
2011/10/31,181729,Borrego Springs,-0.1242065,181955,41,2011.8333328 
2011/10/31,221514,Boulevard,-0.7589334,223208,38,2011.8333328 
2011/10/31,195587,Campo,0.5821398,194455,40,2011.8333328 
2011/10/31,554167,Carlsbad,-0.3343369,556026,6,2011.8333328 
2011/10/31,316969,Chula Vista,-0.1398808,317413,23,2011.8333328 
2011/10/31,681191,Coronado,0.7374993,676204,4,2011.8333328 
2011/10/31,803304,Del Mar,0.6301095,798274,2,2011.8333328 
2011/10/31,292932,Descanso,-0.1952267,293505,27,2011.8333328 
2011/10/31,279353,Dulzura,-0.0447262,279478,30,2011.8333328 
2011/10/31,318731,El Cajon,-0.1853922,319323,20,2011.8333328 
2011/10/31,692662,Encinitas,-0.0415614,692950,3,2011.8333328 
2011/10/31,317883,Escondido,-0.5981938,319796,22,2011.8333328 
2011/10/31,361726,Fallbrook,-0.4850216,363489,15,2011.8333328 
2011/10/31,286084,Imperial Beach,0.4868317,284698,28,2011.8333328 
2011/10/31,432722,Jamul,-0.6885124,435722,9,2011.8333328 
2011/10/31,251479,Julian,-0.3222457,252292,33,2011.8333328 
2011/10/31,349429,La Mesa,-0.1043471,349794,18,2011.8333328 
2011/10/31,310872,Lakeside,0.1407702,310435,25,2011.8333328 
2011/10/31,262870,Lemon Grove,-0.6000976,264457,32,2011.8333328 
2011/10/31,221532,National City,-0.3051168,222210,37,2011.8333328 
2011/10/31,318470,Oceanside,-0.3554376,319606,21,2011.8333328 
2011/10/31,435630,Pala,0.1404536,435019,8,2011.8333328 
2011/10/31,246900,Palomar Mountain,0.6284694,245358,34,2011.8333328 
2011/10/31,353450,Pauma Valley,-0.3012541,354518,16,2011.8333328 
2011/10/31,214652,Pine Valley,0.9556956,212620,39,2011.8333328 
2011/10/31,226025,Potrero,-0.2202857,226524,35,2011.8333328 
2011/10/31,485552,Poway,-0.1977333,486514,7,2011.8333328 
2011/10/31,318807,Ramona,-0.8064742,321399,19,2011.8333328 
2011/10/31,1819327,Rancho Santa Fe,-0.3389728,1825515,1,2011.8333328 
2011/10/31,392008,San Diego,-0.3867558,393530,13,2011.8333328 
2011/10/31,352478,San Marcos,-0.5013352,354254,17,2011.8333328 
2011/10/31,284310,Santa Ysabel,-0.6614186,286203,29,2011.8333328 
2011/10/31,308392,Santee,-0.2484151,309160,26,2011.8333328 
2011/10/31,615018,Solana Beach,-0.3659621,617277,5,2011.8333328 
2011/10/31,277763,Spring Valley,-0.3623019,278773,31,2011.8333328 
2011/10/31,383826,Valley Center,3.13E-03,383814,14,2011.8333328 
2011/10/31,316614,Vista,-0.6146177,318572,24,2011.8333328 
2011/10/31,225015,Warner Springs,-0.1973743,225460,36,2011.8333328 
2011/11/30,418014,Alpine,0.0984188,417603,10,2011.9166661 
2011/11/30,414459,Bonita,0.3246046,413118,11,2011.9166661 
2011/11/30,403080,Bonsall,-4.96E-04,403082,12,2011.9166661 
2011/11/30,181958,Borrego Springs,0.1260118,181729,41,2011.9166661 
2011/11/30,221467,Boulevard,-0.0212176,221514,38,2011.9166661 
2011/11/30,195005,Campo,-0.2975658,195587,40,2011.9166661 
2011/11/30,552913,Carlsbad,-0.2262856,554167,6,2011.9166661 
2011/11/30,317006,Chula Vista,0.0116731,316969,23,2011.9166661 
2011/11/30,686497,Coronado,0.7789298,681191,4,2011.9166661 
2011/11/30,806753,Del Mar,0.4293518,803304,2,2011.9166661 
2011/11/30,293716,Descanso,0.2676389,292932,27,2011.9166661 
2011/11/30,280392,Dulzura,0.3719309,279353,30,2011.9166661 
2011/11/30,318708,El Cajon,-7.22E-03,318731,19,2011.9166661 
2011/11/30,694024,Encinitas,0.1966327,692662,3,2011.9166661 
2011/11/30,317325,Escondido,-0.1755363,317883,22,2011.9166661 
2011/11/30,361811,Fallbrook,0.0234984,361726,15,2011.9166661 
2011/11/30,287659,Imperial Beach,0.5505376,286084,28,2011.9166661 
2011/11/30,431365,Jamul,-0.3135963,432722,9,2011.9166661 
2011/11/30,251223,Julian,-0.1017978,251479,33,2011.9166661 
2011/11/30,350040,La Mesa,0.1748567,349429,18,2011.9166661 
2011/11/30,311386,Lakeside,0.1653414,310872,25,2011.9166661 
2011/11/30,262306,Lemon Grove,-0.2145547,262870,32,2011.9166661 
2011/11/30,221754,National City,0.1002113,221532,37,2011.9166661 
2011/11/30,318077,Oceanside,-0.1234025,318470,20,2011.9166661 
2011/11/30,435585,Pala,-0.0103299,435630,8,2011.9166661 
2011/11/30,248027,Palomar Mountain,0.4564601,246900,34,2011.9166661 
2011/11/30,352701,Pauma Valley,-0.2119112,353450,16,2011.9166661 
2011/11/30,213351,Pine Valley,-0.6060973,214652,39,2011.9166661 
2011/11/30,224831,Potrero,-0.5282601,226025,36,2011.9166661 
2011/11/30,485242,Poway,-0.0638449,485552,7,2011.9166661 
2011/11/30,317484,Ramona,-0.4149846,318807,21,2011.9166661 
2011/11/30,1822977,Rancho Santa Fe,0.2006236,1819327,1,2011.9166661 
2011/11/30,391503,San Diego,-0.1288239,392008,13,2011.9166661 
2011/11/30,351934,San Marcos,-0.1543359,352478,17,2011.9166661 
2011/11/30,284872,Santa Ysabel,0.1976716,284310,29,2011.9166661 
2011/11/30,308169,Santee,-0.0723106,308392,26,2011.9166661 
2011/11/30,615819,Solana Beach,0.1302401,615018,5,2011.9166661 
2011/11/30,277200,Spring Valley,-0.2026908,277763,31,2011.9166661 
